"","x","y","BEN","CH4","H2S","TOL","VOC","XYM","XYP"
"6824",-90.088405,35.086395,19.5746666666667,0,0,0,0,32.029125,0
"6825",-90.08843,35.086365,19.5746666666667,0,0,0,0,32.029125,0
"6826",-90.08845,35.086335,19.5746666666667,0,0,0,0,32.029125,0
"6827",-90.08847,35.086305,0,0,0,0,0,32.029125,0
"6828",-90.08849,35.086275,0,0,0,0,0,32.029125,0
"6829",-90.08852,35.08623,0,0,0,0,0,0,0
"6830",-90.08855,35.08618,0,0,0,0,0,44.043,0
"6831",-90.088565,35.086145,0,0,0,0,0,44.043,0
"6832",-90.08858,35.08611,0,0,0,0,0,0,0
"6833",-90.0886,35.08607,0,0,0,0,0,0,0
"6834",-90.088625,35.086025,0,0,0,0,0,0,0
"6835",-90.088645,35.085985,0,0,0,0,0,0,0
"6836",-90.08866,35.085945,0,0,0,0,0,0,0
"6837",-90.08867,35.085895,0,0,0,0,0,0,0
"6838",-90.08867,35.085855,0,0,0,0,0,0,0
"6839",-90.08866,35.085815,0,0,0,0,0,0,0
"6840",-90.08864,35.085775,0,0,0,0,0,0,0
"6841",-90.088615,35.085745,0,0,0,0,0,0,0
"6842",-90.08859,35.08572,0,0,0,0,0,0,0
"6843",-90.088555,35.085695,0,0,0,0,0,0,0
"6844",-90.08852,35.08567,0,0,0,0,0,0,0
"6845",-90.088485,35.085655,0,0,0,0,0,0,0
"6846",-90.088435,35.085645,0,0,0,0,0,0,0
"6847",-90.088385,35.085635,0,0,0,0,0,0,0
"6848",-90.088345,35.085625,0,0,0,0,0,0,0
"6849",-90.088315,35.085620098,0,0,0,0,0,0,0
"6850",-90.088275,35.085620098,0,0,0,0,0,0,0
"6851",-90.088235,35.085615,0,0,0,0,0,0,0
"6852",-90.08819,35.085605,0,0,0,0,0,0,0
"6853",-90.08814,35.085595,0,0,0,0,0,0,0
"6854",-90.088095,35.085590098,0,0,0,0,0,0,0
"6855",-90.088055,35.085595,0,0,0,0,0,0,0
"6856",-90.08801,35.085600098,0,0,0,0,0,0,0
"6857",-90.087965,35.085600098,0,0,0,0,0,0,0
"6858",-90.087935,35.085600098,0,0,0,0,0,0,0
"6859",-90.087905,35.085600098,0,0,0,0,0,0,0
"6860",-90.087865,35.085600098,0,0,0,0,0,0,0
"6861",-90.087815,35.085595,0,0,0,0,0,0,0
"6862",-90.087775,35.085590098,0,0,0,0,0,0,0
"6863",-90.087745,35.085590098,0,0,0,0,0,0,0
"6864",-90.087715,35.085590098,0,0,0,0,0,0,0
"6865",-90.08768,35.085590098,0,0,0,0,0,0,0
"6866",-90.08763,35.085590098,0,0,0,0,0,0,-6.5515
"6867",-90.087575,35.085590098,0,0,0,0,0,0,-6.5515
"6868",-90.087525,35.085590098,0,0,0,0,0,0,-6.5515
"6869",-90.08748,35.085590098,0,0,0,0,0,0,-6.5515
"6870",-90.087435,35.085595,0,0,0,0,0,0,0
"6871",-90.087395,35.085600098,0,0,0,0,0,0,0
"6872",-90.08736,35.085600098,0,0,0,0,0,0,0
"6873",-90.087325,35.085600098,0,0,0,0,0,0,0
"6874",-90.087275,35.085600098,0,0,0,0,0,0,0
"6875",-90.087225,35.085595,0,0,0,0,0,0,0
"6876",-90.087195,35.085590098,0,0,0,0,0,0,0
"6877",-90.087145,35.085585,0,0,0,0,0,0,0
"6878",-90.08709,35.085575,0,0,0,0,0,0,0
"6879",-90.087045,35.085570098,0,0,0,0,0,0,0
"6880",-90.086995,35.085570098,0,0,0,0,0,0,0
"6881",-90.08694,35.085570098,0,0,0,0,0,0,0
"6882",-90.086885,35.085565,0,0,0,0,15.8334117647059,0,0
"6883",-90.086835,35.085560098,0,0,0,0,15.8334117647059,0,0
"6884",-90.08679,35.085560098,0,0,0,0,15.8334117647059,0,0
"6885",-90.086745,35.085560098,0,0,0,0,15.8334117647059,0,0
"6886",-90.086705,35.085560098,0,0,0,0,15.8334117647059,0,0
"6887",-90.086655,35.085560098,0,0,0,0,15.8334117647059,0,0
"6888",-90.0866,35.085560098,0,0,0,0,15.8334117647059,30.103,0
"6889",-90.08656,35.085560098,0,0,0,0,15.8334117647059,30.103,0
"6890",-90.086525,35.085560098,0,0,0,0,15.8334117647059,30.103,0
"6891",-90.086495,35.085560098,0,0,0,0,15.8334117647059,30.103,0
"6892",-90.086445,35.085555,0,0,0,0,15.8334117647059,0,0
"6893",-90.08639,35.085550098,0,0,0,0,15.8334117647059,44.5323333333333,0
"6894",-90.086345,35.085550098,0,0,0,0,15.8334117647059,44.5323333333333,0
"6895",-90.086305,35.085550098,0,0,0,0,15.8334117647059,44.5323333333333,0
"6896",-90.086275,35.085550098,0,0,0,0,15.8334117647059,0,0
"6897",-90.086235,35.085550098,0,0,0,0,15.8334117647059,0,0
"6898",-90.0862,35.085550098,0,0,0,0,15.8334117647059,0,0
"6899",-90.086175,35.085545,0,0,0,0,0,0,0
"6900",-90.086145,35.085540098,0,0,0,0,0,0,0
"6901",-90.086105,35.085540098,0,0,0,0,0,0,0
"6902",-90.086065,35.085540098,0,0,0,0,0,0,0
"6903",-90.086025,35.085540098,0,0,0,0,0,0,0
"6904",-90.085985,35.085540098,0,0,0,0,0,0,0
"6905",-90.08595,35.085540098,0,0,0,0,0,0,0
"6906",-90.085915,35.085540098,0,0,0,0,198.05,0,0
"6907",-90.08588,35.085540098,0,0,0,0,198.05,0,0
"6908",-90.08582,35.085535,0,0,0,0,198.05,0,0
"6909",-90.08576,35.085530098,0,0,0,0,198.05,0,0
"6910",-90.085715,35.085530098,0,0,0,0,198.05,0,0
"6911",-90.085665,35.085525,0,0,0,0,198.05,50.296,0
"6912",-90.08562,35.085525,0,0,0,0,198.05,0,0
"6913",-90.085585,35.085535,0,0,0,0,198.05,60.7275,0
"6914",-90.08544,35.085555,0,0,0,0,0,60.7275,0
"6915",-90.08525,35.085595,0,0,0,0,0,0,0
"6916",-90.08517,35.085620098,0,0,0,0,0,0,0
"6917",-90.085085,35.085615,0,0,0,0,0,0,0
"6918",-90.084985,35.085605,0,0,0,0,0,0,0
"6919",-90.08494,35.085600098,0,0,0,0,0,0,0
"6920",-90.08487,35.085585,17.814,0,0,0,0,0,0
"6921",-90.08479,35.085565,0,0,0,0,0,0,0
"6922",-90.084745,35.08557,0,0,0,0,0,0,0
"6923",-90.08471,35.0856,18.4835,0,0,0,0,0,0
"6924",-90.08468,35.085620098,18.4835,0,0,0,0,0,0
"6925",-90.084645,35.085620098,0,0,0,0,0,0,0
"6926",-90.08461,35.085615,0,0,0,0,0,0,0
"6927",-90.08458,35.085610098,0,0,0,0,0,0,0
"6928",-90.084545,35.08562,0,0,0,0,0,0,0
"6929",-90.08451,35.085635,0,0,0,0,0,0,0
"6930",-90.084485,35.085640098,0,0,0,0,0,0,0
"6931",-90.084455,35.085635,0,0,0,0,0,0,0
"6932",-90.084385,35.08562,0,0,0,0,0,0,0
"6933",-90.08431,35.085610098,0,0,0,0,0,0,0
"6934",-90.08426,35.085610098,0,0,0,0,0,0,0
"6935",-90.084215,35.08562,0,0,0,0,0,0,0
"6936",-90.08417,35.085635,0,0,0,0,0,0,0
"6937",-90.08411,35.085640098,0,0,0,16.278,0,0,0
"6938",-90.084065,35.08563,0,0,0,16.278,0,0,0
"6939",-90.084035,35.085620098,0,0,0,0,0,0,0
"6940",-90.083995,35.085615,0,0,0,0,0,0,0
"6941",-90.083945,35.085605,0,0,0,0,0,0,0
"6942",-90.083905,35.085595,0,0,0,0,0,0,0
"6943",-90.08387,35.085595,0,0,0,0,0,0,0
"6944",-90.08383,35.085600098,0,0,0,0,0,0,0
"6945",-90.083785,35.085605,0,0,0,0,0,0,0
"6946",-90.08374,35.085615,0,0,0,0,0,0,0
"6947",-90.083715,35.085620098,0,0,0,18.2186,0,0,0
"6948",-90.08368,35.085625,0,0,0,18.2186,0,0,0
"6949",-90.08363,35.085625,0,0,0,18.2186,0,0,-8.52155555555555
"6950",-90.083605,35.085620098,0,0,0,18.2186,0,0,-8.52155555555555
"6951",-90.083575,35.085620098,0,0,0,18.2186,0,0,-8.52155555555555
"6952",-90.083535,35.085615,0,0,0,0,0,0,-8.52155555555555
"6953",-90.083505,35.085605,0,0,0,0,0,0,-8.52155555555555
"6954",-90.083475,35.085600098,0,0,0,0,0,0,-8.52155555555555
"6955",-90.08344,35.085595,0,0,0,0,0,0,-8.52155555555555
"6956",-90.083385,35.085585,0,0,0,0,0,0,-8.52155555555555
"6957",-90.083335,35.085580098,0,0,0,0,0,0,-8.52155555555555
"6958",-90.083295,35.085580098,0,0,0,0,0,0,0
"6959",-90.08326,35.085585,0,0,0,0,0,0,0
"6960",-90.083225,35.0856,0,0,0,0,0,0,0
"6961",-90.083175,35.085610098,0,0,0,0,0,0,0
"6962",-90.08313,35.085610098,0,0,0,0,0,0,0
"6963",-90.08308,35.0856,0,0,0,0,0,0,0
"6964",-90.08303,35.085585,0,0,0,0,0,0,0
"6965",-90.082995,35.085575,0,0,0,0,0,0,0
"6966",-90.08296,35.085565,0,0,0,0,0,0,0
"6967",-90.082915,35.085555,0,0,0,0,0,0,0
"6968",-90.082875,35.085555,0,0,0,0,0,0,0
"6969",-90.08284,35.085560098,0,0,0,0,0,0,0
"6970",-90.082795,35.085555,0,0,0,0,0,0,0
"6971",-90.082755,35.085545,0,0,0,0,0,0,0
"6972",-90.082725,35.085535,0,0,0,0,0,0,0
"6973",-90.082675,35.085530098,0,0,0,0,0,0,0
"6974",-90.082635,35.08557,18.211375,0,0,0,0,0,0
"6975",-90.08262,35.085615,18.211375,0,0,0,0,0,0
"6976",-90.082585,35.085615,18.211375,0,0,0,0,0,0
"6977",-90.082535,35.085605,18.211375,0,0,0,0,0,0
"6978",-90.08249,35.085595,18.211375,0,0,0,0,0,0
"6979",-90.08245,35.08558,18.211375,0,0,0,0,0,0
"6980",-90.082405,35.085565,18.211375,0,0,0,0,0,0
"6981",-90.082365,35.085560098,18.211375,0,0,0,0,0,0
"6982",-90.08233,35.085555,0,0,0,0,0,0,0
"6983",-90.082295,35.085555,0,0,0,0,0,0,0
"6984",-90.08226,35.085560098,0,0,0,0,0,0,0
"6985",-90.082225,35.085565,0,0,0,0,0,0,0
"6986",-90.08219,35.085585,0,0,0,0,0,0,0
"6987",-90.082155,35.08561,0,0,0,0,0,0,0
"6988",-90.082125,35.08563,0,0,0,0,0,0,0
"6989",-90.082105,35.085655,0,0,0,0,0,0,0
"6990",-90.082095,35.08568,21.644,0,0,0,0,0,0
"6991",-90.082085,35.085715,0,0,0,0,0,0,0
"6992",-90.08208,35.08576,0,0,0,0,0,0,0
"6993",-90.08208,35.085805,0,0,0,0,0,0,0
"6994",-90.08208,35.085845,0,0,0,0,0,0,-5.796
"6995",-90.08208,35.08588,0,0,0,0,0,0,0
"6996",-90.08208,35.085925,0,0,0,0,0,0,0
"6997",-90.082075,35.08597,0,0,0,0,0,0,0
"6998",-90.08207,35.086,0,0,0,0,0,44.209,0
"6999",-90.08207,35.08603,0,0,0,0,0,0,0
"7000",-90.082075,35.08606,0,0,0,0,0,0,0
"7001",-90.08208,35.086095,0,0,0,0,0,0,0
"7002",-90.08208,35.08614,0,0,0,0,0,0,0
"7003",-90.08208,35.08617,0,0,0,0,0,0,0
"7004",-90.082085,35.08621,0,0,0,0,0,0,0
"7005",-90.082085,35.086265,0,0,0,0,0,0,0
"7006",-90.082075,35.086305,0,0,0,0,0,0,0
"7007",-90.08206,35.086345,0,0,0,0,0,0,0
"7008",-90.08205,35.086385,0,0,0,0,0,0,0
"7009",-90.08205,35.086415,0,0,0,0,0,0,0
"7010",-90.08205,35.086445,0,0,0,0,0,0,0
"7011",-90.08205,35.086475,0,0,0,0,0,0,0
"7012",-90.08205,35.08652,0,0,0,0,0,0,0
"7013",-90.082045,35.086575,0,0,0,0,0,0,0
"7014",-90.08204,35.086615,0,0,0,0,0,0,0
"7015",-90.082035,35.086645,0,0,0,0,0,0,0
"7016",-90.08203,35.086675,0,0,0,0,0,46.28,0
"7017",-90.082025,35.086705,0,0,0,0,0,46.28,0
"7018",-90.082015,35.086745,0,0,0,0,0,0,0
"7019",-90.08201,35.086795,0,0,0,0,0,51.37,0
"7020",-90.082005,35.086845,0,0,0,0,0,51.37,0
"7021",-90.082,35.086885,0,0,0,0,0,51.37,0
"7022",-90.082,35.086915,0,0,0,0,0,51.37,0
"7023",-90.081995,35.086955,0,0,0,0,0,0,0
"7024",-90.081985,35.08701,0,0,0,0,0,0,0
"7025",-90.081975,35.087065,0,0,0,0,0,0,0
"7026",-90.08196,35.087115,0,0,0,0,0,0,0
"7027",-90.081945,35.08716,0,0,0,0,0,0,0
"7028",-90.081915,35.0872,0,0,0,0,0,0,0
"7029",-90.081885,35.087225,0,0,0,0,0,0,0
"7030",-90.081865,35.08724,0,0,0,0,0,0,0
"7031",-90.08182,35.087255,0,0,0,0,0,0,0
"7032",-90.081775,35.087265,0,0,0,0,0,0,0
"7033",-90.08173,35.087270098,0,0,0,0,0,0,0
"7034",-90.081675,35.087270098,0,0,0,0,0,0,0
"7035",-90.08163,35.087270098,0,0,0,0,0,0,0
"7036",-90.081595,35.087270098,0,0,0,0,0,0,0
"7037",-90.081565,35.087270098,0,0,0,0,0,0,0
"7038",-90.081535,35.087270098,0,0,0,0,0,0,0
"7039",-90.081505,35.087270098,0,0,0,0,0,0,0
"7040",-90.081455,35.087270098,0,0,0,0,0,0,0
"7041",-90.0814,35.087270098,0,0,0,0,0,0,0
"7042",-90.081355,35.087270098,0,0,0,0,0,0,0
"7043",-90.08131,35.087270098,0,0,0,0,0,0,0
"7044",-90.08126,35.087270098,0,0,0,0,0,0,0
"7045",-90.08119,35.087275,0,0,0,0,0,0,0
"7046",-90.081125,35.087280098,0,0,0,0,1.322125,0,0
"7047",-90.081075,35.087280098,0,0,0,9.466,1.322125,0,0
"7048",-90.081025,35.087280098,0,0,0,0,1.322125,0,0
"7049",-90.080975,35.087280098,0,0,0,0,1.322125,0,0
"7050",-90.080905,35.087280098,0,0,0,0,1.322125,0,0
"7051",-90.08084,35.087280098,0,0,0,0,1.322125,0,0
"7052",-90.0808,35.087280098,15.048,0,0,0,1.322125,0,0
"7053",-90.080755,35.087280098,0,0,0,0,1.322125,0,0
"7054",-90.080715,35.087280098,0,0,0,0,0,0,0
"7055",-90.08068,35.08729,15.356,0,0,0,0,0,0
"7056",-90.080635,35.087305,0,0,0,0,0,0,0
"7057",-90.080595,35.087310098,0,0,0,0,0,0,0
"7058",-90.080565,35.087315,17.792,0,0,0,0,70.983,-5.529
"7059",-90.080535,35.087320098,17.792,0,0,0,23.288,0,0
"7060",-90.080515,35.08731,17.792,0,0,9.294,23.288,59.047,-8.135
"7061",-90.0805,35.08729,17.792,0,0,0,0,0,0
"7062",-90.080485,35.087265,0,0,0,0,0,0,0
"7063",-90.08048,35.087235,0,0,0,0,0,0,0
"7064",-90.080485,35.087205,0,0,0,0,0,0,0
"7065",-90.080495,35.087175,0,0,0,0,0,0,-7.739
"7066",-90.080505,35.08714,0,0,0,0,0,0,0
"7067",-90.08052,35.087105,0,0,0,0,0,0,0
"7068",-90.080545,35.08708,0,0,0,0,0,0,0
"7069",-90.08058,35.087065,0,0,0,0,0,0,0
"7070",-90.08062,35.087055,0,0,0,0,0,0,0
"7071",-90.08066,35.087050098,0,0,0,0,0,0,0
"7072",-90.0807,35.087050098,0,0,0,0,0,52.4325,0
"7073",-90.080735,35.087050098,0,0,0,0,0,52.4325,0
"7074",-90.080765,35.087050098,0,0,0,0,0,0,0
"7075",-90.080795,35.087050098,19.888,0,0,0,0,0,0
"7076",-90.080825,35.087050098,0,0,0,0,0,0,0
"7077",-90.080855,35.087045,21.1856666666667,0,0,0,0,0,0
"7078",-90.080885,35.087040098,21.1856666666667,0,0,0,0,0,0
"7079",-90.08092,35.087040098,21.1856666666667,0,0,0,0,0,0
"7080",-90.080955,35.087040098,0,0,0,0,0,85.151,0
"7081",-90.081195,35.086985,0,0,0,0,0,0,0
"7082",-90.081225,35.08697,0,0,0,0,0,0,0
"7083",-90.081255,35.08694,0,0,0,0,0,0,0
"7084",-90.08128,35.08691,0,0,0,0,0,0,0
"7085",-90.081295,35.086885,0,0,0,0,0,0,0
"7086",-90.08131,35.08686,0,0,0,0,0,0,0
"7087",-90.081325,35.08683,0,0,0,0,0,0,0
"7088",-90.081335,35.086795,0,0,0,0,0,0,0
"7089",-90.081335,35.08676,0,0,0,0,0,0,0
"7090",-90.081325,35.086725,0,0,0,0,0,0,0
"7091",-90.0813,35.08669,0,0,0,0,0,0,0
"7092",-90.081265,35.08666,0,0,0,0,0,0,0
"7093",-90.081245,35.08664,0,0,0,0,0,0,0
"7094",-90.081225,35.08662,0,0,0,0,0,0,0
"7095",-90.08121,35.08659,0,0,0,0,0,0,0
"7096",-90.081225,35.086555,0,0,0,0,0,0,0
"7097",-90.081255,35.086535,0,0,0,0,0,0,0
"7098",-90.081285,35.08654,0,0,0,0,0,0,0
"7099",-90.081315,35.08656,0,0,0,0,0,0,0
"7100",-90.081335,35.086585,0,0,0,0,0,0,0
"7101",-90.08134,35.08662,0,0,0,0,0,0,0
"7102",-90.08134,35.08666,0,0,0,0,0,0,0
"7103",-90.081335,35.086705,0,0,0,0,0,0,0
"7104",-90.081325,35.086755,0,0,0,0,0,0,0
"7105",-90.08132,35.08679,0,0,0,0,0,0,0
"7106",-90.081315,35.08682,0,0,0,0,0,0,0
"7107",-90.081295,35.086865,0,0,0,0,0,0,0
"7108",-90.08127,35.086905,0,0,0,0,0,0,0
"7109",-90.08125,35.08693,0,0,0,0,0,0,0
"7110",-90.08122,35.086955,0,0,0,0,0,0,0
"7111",-90.081175,35.086985,0,0,0,0,33.964,0,0
"7112",-90.08114,35.087000098,0,0,0,0,0,0,0
"7113",-90.081105,35.08701,0,0,0,0,0,0,0
"7114",-90.08105,35.087020098,0,0,0,0,0,0,0
"7115",-90.081005,35.087020098,0,0,0,0,0,0,0
"7116",-90.080975,35.087020098,0,0,0,0,0,0,0
"7117",-90.080935,35.087015,0,0,0,0,0,0,0
"7118",-90.0809,35.087005,0,0,0,10.4863,0,0,0
"7119",-90.080865,35.086995,0,0,0,10.4863,0,0,0
"7120",-90.08082,35.08698,0,0,0,10.4863,0,0,0
"7121",-90.08078,35.086970098,0,0,0,10.4863,0,0,0
"7122",-90.080745,35.086970098,0,0,0,10.4863,0,0,0
"7123",-90.080705,35.086975,0,0,0,10.4863,0,0,0
"7124",-90.080655,35.08699,0,0,0,10.4863,0,0,0
"7125",-90.080615,35.08701,0,0,0,10.4863,0,0,0
"7126",-90.08059,35.08703,0,0,0,10.4863,0,0,0
"7127",-90.080555,35.087055,0,0,0,10.4863,0,0,0
"7128",-90.08051,35.087070098,0,0,0,0,0,0,0
"7129",-90.080475,35.087065,0,0,0,0,0,67.564,0
"7130",-90.08045,35.08704,0,0,0,0,0,67.564,0
"7131",-90.080435,35.087,0,0,0,0,0,67.564,0
"7132",-90.08042,35.086965,0,0,0,0,0,0,0
"7133",-90.080405,35.086925,0,0,0,0,0,0,0
"7134",-90.080395,35.086885,0,0,0,0,0,0,0
"7135",-90.08039,35.08685,14.31275,0,0,0,0,0,0
"7136",-90.080385,35.086815,14.31275,0,0,0,0,0,0
"7137",-90.08038,35.08678,14.31275,0,0,0,0,0,0
"7138",-90.08037,35.086745,14.31275,0,0,0,0,0,0
"7139",-90.080355,35.086715,0,0,0,0,0,0,0
"7140",-90.080325,35.08669,0,0,0,0,0,0,0
"7141",-90.08029,35.08667,0,0,0,0,0,0,0
"7142",-90.080265,35.08665,0,0,0,0,0,0,0
"7143",-90.08024,35.08663,0,0,0,0,0,0,0
"7144",-90.08023,35.086605,0,0,0,0,0,0,0
"7145",-90.080235,35.086575,0,0,0,0,0,0,0
"7146",-90.08026,35.086555,0,0,0,0,0,0,0
"7147",-90.080285,35.086555,0,0,0,0,0,0,0
"7148",-90.08036,35.086705,0,0,0,0,0,0,0
"7149",-90.08036,35.08673,0,0,0,0,0,0,0
"7150",-90.08036,35.086765,0,0,0,0,0,0,0
"7151",-90.08036,35.0868,0,0,0,0,0,0,0
"7152",-90.080355,35.08684,0,0,0,0,0,0,0
"7153",-90.080345,35.086875,0,0,0,0,0,0,0
"7154",-90.08033,35.0869,0,0,0,0,0,0,0
"7155",-90.0803,35.086925,0,0,0,0,0,0,0
"7156",-90.08027,35.08695,0,0,0,0,0,0,0
"7157",-90.08024,35.086965,0,0,0,0,0,0,0
"7158",-90.080205,35.086975,0,0,0,0,0,0,0
"7159",-90.080165,35.08699,0,0,0,0,0,0,0
"7160",-90.080125,35.087000098,0,0,0,0,0,0,0
"7161",-90.08008,35.087005,0,0,0,0,0,0,0
"7162",-90.08004,35.087015,0,0,0,0,0,0,0
"7163",-90.08001,35.087020098,0,0,0,0,0,0,0
"7164",-90.079975,35.087020098,0,0,0,0,0,0,0
"7165",-90.07994,35.087025,0,0,0,0,0,0,0
"7166",-90.079905,35.087030098,0,0,0,0,0,0,0
"7167",-90.07986,35.087035,0,0,0,0,0,0,0
"7168",-90.079815,35.087045,0,0,0,0,0,0,0
"7169",-90.07977,35.087055,0,0,0,0,0,0,0
"7170",-90.07972,35.087065,0,0,0,0,0,0,0
"7171",-90.07969,35.087070098,0,0,0,0,0,0,0
"7172",-90.07966,35.087070098,0,0,0,0,0,0,0
"7173",-90.079625,35.087070098,0,0,0,0,0,0,0
"7174",-90.07959,35.087070098,0,0,0,0,0,0,0
"7175",-90.07955,35.087070098,0,0,0,0,0,0,0
"7176",-90.079505,35.087065,0,0,0,0,0,0,0
"7177",-90.079465,35.087060098,0,0,0,0,0,0,0
"7178",-90.07943,35.087055,0,0,0,0,0,0,-4.769
"7179",-90.07939,35.08704,0,0,0,0,0,25.462,-4.769
"7180",-90.079355,35.087030098,0,0,0,0,0,25.462,0
"7181",-90.07932,35.087025,0,0,0,0,0,25.462,0
"7182",-90.079285,35.087020098,0,0,0,0,0,25.462,0
"7183",-90.079255,35.087020098,0,0,0,0,0,25.462,0
"7184",-90.079225,35.087025,0,0,0,0,0,25.462,0
"7185",-90.079195,35.087030098,0,0,0,0,0,25.462,0
"7186",-90.079165,35.087035,0,0,0,0,0,25.462,0
"7187",-90.07913,35.087040098,0,0,0,0,0,25.462,0
"7188",-90.079095,35.087040098,0,0,0,0,0,0,0
"7189",-90.07906,35.087040098,0,0,0,0,0,0,0
"7190",-90.07902,35.087040098,0,0,0,0,0,0,0
"7191",-90.07898,35.087040098,0,0,0,0,0,0,0
"7192",-90.078955,35.087040098,0,0,0,0,0,0,0
"7193",-90.078915,35.087040098,0,0,0,0,0,0,0
"7194",-90.07886,35.087040098,0,0,0,0,0,0,0
"7195",-90.078835,35.087035,0,0,0,0,0,0,0
"7196",-90.078805,35.087030098,0,0,0,0,0,0,0
"7197",-90.078765,35.087025,0,0,0,0,0,0,0
"7198",-90.078725,35.087015,0,0,0,0,0,52.164,0
"7199",-90.078675,35.087005,0,0,0,0,0,0,0
"7200",-90.078635,35.086995,0,0,0,0,0,0,0
"7201",-90.0786,35.086990098,0,0,0,0,0,0,0
"7202",-90.07856,35.086985,0,0,0,0,41.7729285714286,0,0
"7203",-90.078525,35.086980098,0,0,0,0,41.7729285714286,0,0
"7204",-90.0785,35.086980098,0,0,0,0,41.7729285714286,0,0
"7205",-90.07848,35.086980098,0,0,0,0,41.7729285714286,0,0
"7206",-90.078445,35.086985,0,0,0,0,41.7729285714286,0,0
"7207",-90.07839,35.086990098,18.514,0,0,0,41.7729285714286,0,0
"7208",-90.078345,35.086990098,0,0,0,0,41.7729285714286,0,0
"7209",-90.078315,35.086990098,0,0,0,0,41.7729285714286,0,0
"7210",-90.078275,35.086995,0,0,0,0,41.7729285714286,0,0
"7211",-90.07824,35.087000098,0,0,0,0,41.7729285714286,0,0
"7212",-90.078215,35.087000098,0,0,0,0,41.7729285714286,0,0
"7213",-90.07818,35.087000098,0,0,0,0,41.7729285714286,0,0
"7214",-90.07814,35.087000098,0,0,0,0,41.7729285714286,0,0
"7215",-90.0781,35.087000098,0,0,0,0,41.7729285714286,0,-10.098
"7216",-90.07807,35.087000098,0,0,0,0,0,0,0
"7217",-90.078035,35.087000098,0,0,0,0,0,0,0
"7218",-90.07799,35.086995,0,0,0,0,0,0,0
"7219",-90.077955,35.086990098,0,0,0,0,0,0,0
"7220",-90.07792,35.086990098,0,0,0,0,0,0,0
"7221",-90.07788,35.086990098,0,0,0,0,0,0,0
"7222",-90.07784,35.086985,0,0,0,0,0,0,0
"7223",-90.077805,35.086980098,0,0,0,0,0,0,0
"7224",-90.07777,35.086980098,0,0,0,0,0,79.537,0
"7225",-90.07774,35.086980098,0,0,0,0,0,0,0
"7226",-90.07771,35.086975,0,0,0,0,0,0,0
"7227",-90.077675,35.086970098,0,0,0,0,0,0,-9.796
"7228",-90.077635,35.086970098,0,0,0,0,0,0,0
"7229",-90.07759,35.086970098,0,0,0,0,0,0,0
"7230",-90.07755,35.086965,0,0,0,0,0,0,0
"7231",-90.077515,35.086960098,0,0,0,0,0,0,0
"7232",-90.077485,35.086955,0,0,0,0,0,0,0
"7233",-90.077455,35.08694,0,0,0,0,0,0,0
"7234",-90.07743,35.086915,0,0,0,0,0,0,0
"7235",-90.077415,35.08689,0,0,0,0,0,0,0
"7236",-90.077385,35.08687,0,0,0,0,0,0,0
"7237",-90.08077,35.087310098,0,0,0,0,0,0,0
"7238",-90.080805,35.087310098,0,0,0,0,0,0,0
"7239",-90.08084,35.087310098,0,0,0,0,0,0,0
"7240",-90.080875,35.087310098,0,0,0,0,0,0,0
"7241",-90.08091,35.087310098,0,0,0,0,0,0,0
"7242",-90.080945,35.087310098,0,0,0,0,0,0,0
"7243",-90.08098,35.087310098,0,0,0,0,0,0,0
"7244",-90.081025,35.087310098,0,0,0,0,0,0,0
"7245",-90.08108,35.087305,0,0,0,0,0,0,0
"7246",-90.08113,35.087300098,0,0,0,0,0,0,0
"7247",-90.081165,35.087300098,0,0,0,0,0,0,0
"7248",-90.081195,35.087300098,0,0,0,0,0,0,0
"7249",-90.081225,35.087300098,0,0,0,0,0,0,0
"7250",-90.081275,35.087300098,0,0,0,0,0,0,0
"7251",-90.081325,35.087300098,0,0,0,0,0,0,0
"7252",-90.08136,35.087300098,0,0,0,0,0,0,0
"7253",-90.0814,35.087300098,0,0,0,0,0,0,0
"7254",-90.081445,35.087300098,0,0,0,0,0,0,0
"7255",-90.08149,35.087300098,0,0,0,0,0,0,0
"7256",-90.08153,35.087300098,0,0,0,0,0,0,0
"7257",-90.08157,35.087300098,0,0,0,0,0,0,0
"7258",-90.081605,35.087305,0,0,0,0,0,0,0
"7259",-90.081655,35.08732,0,0,0,0,0,0,0
"7260",-90.081705,35.087330098,0,0,0,0,0,0,0
"7261",-90.08174,35.087335,0,0,0,0,0,0,0
"7262",-90.081775,35.087345,0,0,0,0,0,0,0
"7263",-90.081805,35.087350098,0,0,0,0,0,0,0
"7264",-90.081855,35.087355,0,0,0,0,0,0,0
"7265",-90.081905,35.087360098,0,0,0,0,0,0,0
"7266",-90.081955,35.087360098,0,0,0,0,0,0,0
"7267",-90.08201,35.087360098,0,0,0,0,0,0,0
"7268",-90.08207,35.087360098,0,0,0,0,0,0,0
"7269",-90.08213,35.087360098,0,0,0,0,0,0,0
"7270",-90.082165,35.087360098,0,0,0,0,0,0,0
"7271",-90.0822,35.087360098,0,0,0,0,0,0,0
"7272",-90.08224,35.087360098,0,0,0,0,0,0,0
"7273",-90.082275,35.087360098,0,0,0,0,0,0,0
"7274",-90.082325,35.087360098,0,0,0,0,0,0,0
"7275",-90.082385,35.087360098,0,0,0,0,0,0,0
"7276",-90.082435,35.087360098,0,0,0,0,0,0,0
"7277",-90.082485,35.087360098,0,0,0,0,0,0,0
